Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),RH (%),WS (m/s),WD (deg),SR (W/mt2),VWS (m/s)
6/13/2021 0:00,23.33,82.62,4.61,25.91,17.46,19.9,14.51,0.71,24.02,0.57,11.59,2.2,0.07,58.1,0.87,169.49,118.18,-0.02
6/14/2021 0:00,27.57,106.79,4.21,24.28,16.17,15.86,22.25,0.63,39.47,0.88,11.17,0.64,0.56,51.27,0.79,136.32,179.85,-0.04
6/15/2021 0:00,33.82,128.31,4.25,19.83,13.84,19.17,18.38,0.5,28.69,0.5,5.76,0.67,0.23,52.33,1.06,187.75,195.95,-0.03
6/16/2021 0:00,30.41,95.14,5.36,35.29,23.04,25.21,19.71,0.63,26.89,0.88,9.21,1.1699999999999997,0.16,63.49,0.93,116.52,137.35,-0.02
6/17/2021 0:00,34.42,108.69,4.94,25.62,17.55,19.58,22.98,0.67,24.02,2.66,7.5,4.27,1.27,61.92,0.87,94.77,194.52,-0.02
6/18/2021 0:00,21.89,69.23,22.66,25.24,27.08,18.12,26.03,0.8,14.28,0.76,4.45,2.4699999999999993,0.5533333333333368,62.01,1.21,111.93,178.01,-0.02
6/19/2021 0:00,24.5,63.96,7.02,17.54,8.68,21.02,24.1,0.62,10.28,0.5,6.1,0.16,0.7150000000000052,64.45,1.18,60.7,217.91,-0.01
6/20/2021 0:00,23.78,55.19,10.67,9.89,11.12,23.81,21.79,0.67,7.72,0.5,4.15,0.39,1.27,70.02,1.1,60.63,179.57,-0.02
6/21/2021 0:00,29.65,94.01,3.78,6.37,6.0,20.33,24.55,0.6,16.64,0.91,8.21,1.27,0.7936666666666699,60.35,0.73,93.44,180.19,-0.03
6/22/2021 0:00,32.04,171.91,4.29,7.0,6.37,28.27,27.29,0.58,17.28,2.05,27.13,5.69,1.45,40.26,0.46,230.08,142.43,-0.07
6/23/2021 0:00,45.8,269.28,4.18,10.46,8.34,24.92,27.66,0.6,40.08,1.98,15.4,5.59,2.37,35.63,0.56,176.85,233.74,-0.06
6/24/2021 0:00,46.78,170.4,2.87,11.31,8.18,26.16,15.49,0.73,49.68,0.56,5.84,0.54,1.9100000000000052,54.45,1.23,139.92,162.35,-0.05
6/25/2021 0:00,56.24,188.53,2.87,11.91,8.57,31.36,17.58,0.61,46.07,0.96,14.93,0.39,0.08,43.63,0.82,183.07,225.72,-0.05
6/26/2021 0:00,38.17,129.91,3.16,12.65,9.24,35.0,17.77,0.82,35.95,2.6,15.81,2.77,2.53,51.11,0.6,170.43,182.21,-0.05
6/27/2021 0:00,60.04,177.76,3.02,12.97,9.27,30.64,24.34,0.77,54.18,1.29,8.48,1.88,0.94,48.83,0.75,109.13,158.6,-0.05
6/28/2021 0:00,43.33,135.29,2.56,13.71,9.32,26.13,19.79,0.95,67.34,0.91,6.29,1.65,0.42,43.99,0.64,152.18,141.16,-0.06
6/29/2021 0:00,70.22,216.89,3.66,15.88,11.33,26.62,25.37,1.61,44.71,0.94,21.34,3.88,0.56,35.32,0.66,223.26,204.8,-0.07
6/30/2021 0:00,92.68,313.86,2.93,12.09,8.73,31.11,24.48,0.9,15.9,1.36,14.45,1.72,0.26,26.6,1.3,255.8,166.63,-0.07
7/1/2021 0:00,72.02,242.51,2.67,11.2,7.98,35.21,22.18,1.27,23.05,0.78,5.07,1.0,0.56,28.9,1.6,246.88,229.75,-0.08
7/2/2021 0:00,81.54,258.58,2.07,10.63,7.2,33.82,24.17,1.18,20.87,0.66,8.96,0.64,0.4600000000000036,45.12,1.28,244.75,187.48,-0.06
7/3/2021 0:00,45.11,135.17,2.58,10.99,7.85,21.15,23.84,1.15,25.29,0.73,6.25,0.7,0.37,57.42,0.99,192.49,166.92,-0.04
7/4/2021 0:00,52.56,180.93,2.86,11.33,8.3,24.29,32.7,1.49,38.06,1.8,24.88,5.15,7.84,50.03,0.52,190.02,211.18,-0.05
7/5/2021 0:00,53.25,173.31,2.68,10.78,7.84,35.78,32.03,1.17,36.3,0.5,5.1,2.1633333333333327,4.105000000000005,42.65,0.68,221.14,199.87,-0.05
7/6/2021 0:00,61.81,204.51,2.97,10.82,8.11,37.09,28.65,1.23,32.51,0.5,13.48,1.44,4.105000000000005,42.81,0.68,243.79,149.08,-0.06
7/7/2021 0:00,51.14,192.7,4.08,11.35,9.21,32.91,28.32,0.94,28.95,0.92,11.22,0.38,0.27,37.6,0.75,250.39,239.31,-0.06
7/8/2021 0:00,68.16,222.35,2.67,10.95,7.93,36.72,27.61,1.09,21.34,1.0,9.93,1.75,0.42,36.73,1.07,209.18,249.77,-0.06
7/9/2021 0:00,36.15,126.07,3.49,11.41,8.66,34.86,28.29,1.3,49.36,0.5,1.57,1.1899999999999993,0.3450000000000053,53.12,1.19,120.78,182.76,-0.05
7/10/2021 0:00,32.08,87.47,3.21,11.59,8.32,32.13,26.14,1.1,38.35,0.5,1.24,1.064999999999999,0.3450000000000053,49.55,1.18,113.22,198.26,-0.05
7/11/2021 0:00,42.89,98.1,2.2,10.64,7.34,32.46,25.36,1.19,30.2,0.5,0.22,1.75,0.42,57.8,1.66,124.29,156.65,-0.04
7/12/2021 0:00,34.18,112.67,2.88,10.09,7.05,30.98,19.86,0.7,27.55,0.73,0.68,0.19,0.27,65.07,1.75,129.78,137.34,-0.03
7/13/2021 0:00,29.56,76.68,7.92,14.58,10.89,28.28,17.34,1.22,23.39,1.66,4.82,0.87,1.41,81.05,1.07,97.19,91.24,-0.03
7/14/2021 0:00,39.63,82.11,5.44,12.86,9.51,27.66,23.37,1.44,14.79,2.79,2.63,0.52,0.87,82.94,1.0,83.59,41.01,-0.02
7/15/2021 0:00,42.45,87.93,3.94,11.65,8.2,27.63,20.86,1.04,15.74,2.73,2.76,0.37,0.28,76.0,1.15,65.23,154.48,-0.03
7/16/2021 0:00,32.08,105.9,5.49,14.88,10.65,29.68,13.6,1.2,19.4,2.9,3.31,1.14,1.4,68.62,1.0,96.44,164.45,-0.03
7/17/2021 0:00,27.55,124.43,2.85,16.67,7.12,24.84,14.14,1.0,23.31,2.6,5.17,0.8,2.18,62.46,0.74,153.6,178.58,-0.03
7/18/2021 0:00,27.14,81.02,4.9,22.29,14.72,33.67,11.81,0.76,16.62,2.66,5.64,1.29,0.87,77.22,0.84,162.99,126.2,0.01
7/19/2021 0:00,11.42,43.94,6.97,16.87,11.47,36.16,2.41,0.96,18.64,2.22,4.44,1.5,1.03,97.99,0.76,200.35,75.82,0.0
7/20/2021 0:00,20.64,81.47,3.75,9.06,7.13,30.87,2.72,1.67,16.42,2.36,4.78,1.25,1.46,89.03,0.55,124.97,218.82,0.0
7/21/2021 0:00,26.68,112.94,3.72,8.57,6.84,28.96,2.37,1.72,13.43,2.18,5.46,1.54,3.07,75.67,0.56,136.29,268.28,-0.01
7/22/2021 0:00,17.87,80.05,3.61,8.91,6.94,33.86,2.62,1.16,22.66,2.51,8.32,2.75,3.26,71.71,0.94,88.22,321.86,-0.01
7/23/2021 0:00,22.42,79.46,3.81,10.81,8.19,33.32,3.43,0.92,24.68,2.2,6.27,1.96,1.8,66.61,1.08,134.89,302.72,-0.01
7/24/2021 0:00,36.84,158.71,5.46,13.41,11.02,33.71,4.93,1.62,13.31,1.76,9.79,2.43,3.45,65.34,0.63,121.4,366.76,-0.01
7/25/2021 0:00,30.75,139.58,4.17,13.05,10.07,32.18,5.38,1.21,16.22,2.26,5.54,1.85,1.93,62.87,0.8,123.8,416.5,-0.02
7/26/2021 0:00,23.81,116.92,4.88,13.76,10.6,32.08,4.54,1.27,15.3,2.19,4.87,1.57,2.53,69.19,0.73,125.87,440.29,-0.02
7/27/2021 0:00,25.74,77.09,5.27,13.96,11.1,32.63,4.93,1.13,10.24,2.4,6.46,1.6,2.45,88.12,0.64,220.64,422.32,0.0
7/28/2021 0:00,25.3,48.11,4.42,13.66,10.15,44.29,4.71,1.16,9.35,3.82,10.48,2.5,3.82,92.02,0.67,240.83,333.06,0.01
7/29/2021 0:00,21.16,66.9,4.48,17.25,12.4,47.92,3.98,1.16,14.25,4.87,10.54,3.54,4.53,84.59,0.54,170.64,279.8,0.0
7/30/2021 0:00,17.51,71.31,4.61,22.59,15.48,43.54,4.97,1.15,8.87,3.01,8.18,2.55,3.46,89.32,0.54,125.26,98.77,0.0
7/31/2021 0:00,22.25,67.08,4.48,22.67,15.33,42.38,5.48,1.7,14.3,3.41,7.1,3.23,2.34,78.56,0.81,101.7,148.82,-0.01
8/1/2021 0:00,29.07,94.38,4.31,22.72,15.13,40.85,4.93,1.93,11.71,2.98,6.96,2.39,1.55,83.59,0.45,154.17,91.3,0.0
8/2/2021 0:00,34.5,93.0,4.23,22.28,15.07,37.95,4.9,1.69,12.28,3.03,10.3,2.25,3.13,83.37,0.45,103.66,89.85,0.0
8/3/2021 0:00,28.48,75.61,4.68,22.5,15.37,35.02,4.0,1.25,17.19,2.46,7.8,1.91,3.19,73.95,0.96,68.5,168.73,-0.01
8/4/2021 0:00,27.72,83.8,4.8,20.4,13.86,35.33,6.15,1.32,22.76,2.07,5.42,1.95,2.16,68.84,0.82,94.37,125.24,-0.01
8/5/2021 0:00,36.03,104.19,4.71,15.24,10.85,42.24,5.14,1.55,25.62,2.49,8.5,3.31,2.83,71.03,0.68,79.16,149.7,-0.02
8/6/2021 0:00,35.49,110.0,6.13,15.15,11.92,40.98,4.12,1.31,16.9,2.96,8.37,3.75,2.2,69.84,0.58,99.93,154.36,-0.02
8/7/2021 0:00,34.79,93.87,5.67,13.85,10.61,35.21,5.38,1.54,7.62,2.49,7.84,2.14,1.78,76.93,0.6,120.84,109.9,-0.01
8/8/2021 0:00,27.84,86.33,5.5,13.83,11.18,35.35,3.72,1.43,6.91,2.6,5.99,1.43,2.44,91.0,0.42,156.48,66.37,0.0
8/9/2021 0:00,31.98,93.73,6.05,16.9,13.1,36.24,5.48,1.51,13.18,2.94,6.46,1.87,2.28,85.37,0.61,144.85,111.99,-0.01
8/10/2021 0:00,42.91,124.18,5.14,17.96,13.28,42.8,5.28,0.91,13.53,3.72,9.45,2.2,4.08,69.95,0.77,251.85,182.01,-0.02
8/11/2021 0:00,41.25,123.76,4.03,16.32,11.64,41.29,5.96,1.01,11.02,2.88,9.1,2.83,3.17,59.01,1.63,259.44,203.45,-0.02
8/12/2021 0:00,44.56,141.77,5.35,16.99,13.27,40.02,5.04,1.04,15.15,2.77,15.59,3.62,4.03,56.31,1.06,246.72,207.99,-0.02
8/13/2021 0:00,40.68,127.27,5.84,20.42,15.3,44.19,5.6,0.98,13.43,1.8,12.5,2.47,3.57,53.76,1.29,252.26,187.22,-0.03
8/14/2021 0:00,43.83,128.44,6.02,22.15,16.08,46.92,5.65,0.96,11.55,1.54,10.17,1.8,2.37,54.13,1.18,220.72,202.36,-0.03
8/15/2021 0:00,35.27,126.61,15.08,22.67,22.63,42.35,6.28,0.74,16.05,1.0,4.04,0.88,0.87,53.9,0.83,250.9,200.75,-0.03
8/16/2021 0:00,49.89,144.61,5.37,23.22,16.06,34.59,5.59,0.95,17.51,1.37,11.69,2.21,3.07,54.45,0.69,239.98,191.64,-0.03
8/17/2021 0:00,74.73,213.11,6.56,26.83,18.71,30.15,6.15,1.1,19.99,1.61,14.31,2.44,3.32,58.36,0.49,221.6,179.53,-0.03
8/18/2021 0:00,69.32,202.5,6.75,26.62,18.99,25.88,6.26,1.42,15.38,1.87,14.43,2.3,3.59,56.53,0.47,217.7,161.32,-0.03
8/19/2021 0:00,79.22,211.45,7.59,30.22,21.54,37.81,7.13,1.44,16.0,2.19,13.77,2.81,3.98,58.6,0.62,127.48,122.6,-0.03
8/20/2021 0:00,38.04,90.97,6.41,24.47,17.35,35.82,6.34,1.08,10.28,1.47,8.29,2.18,2.61,79.5,1.07,99.42,53.54,-0.01
8/21/2021 0:00,18.9,40.27,6.57,24.17,17.31,36.59,5.63,1.27,14.87,2.19,9.53,2.04,2.71,89.78,0.94,82.81,98.43,0.0
8/22/2021 0:00,25.03,66.83,6.92,23.19,16.97,31.63,6.34,1.18,18.48,0.86,3.7,1.05,1.29,79.52,0.96,140.61,119.16,-0.01
8/23/2021 0:00,26.96,86.02,6.27,26.93,18.6,32.19,6.49,1.23,18.88,1.29,6.91,1.4,1.89,75.3,0.55,191.25,133.88,-0.01
8/24/2021 0:00,35.6,130.74,6.74,27.39,19.47,36.32,5.82,1.53,8.93,1.8,11.92,2.41,3.59,77.02,0.61,218.16,113.44,0.02
8/25/2021 0:00,26.83,126.95,8.13,25.59,19.5,37.27,5.91,1.11,12.14,0.85,3.14,1.05,1.1,60.81,1.7,244.66,197.31,-0.01
8/26/2021 0:00,42.67,136.04,7.39,24.51,18.53,43.05,5.44,0.98,9.26,0.92,2.69,0.43,0.56,56.7,1.33,256.61,140.28,-0.01
8/27/2021 0:00,54.31,172.76,5.84,26.0,17.98,41.35,5.29,0.81,10.71,1.05,3.2,0.57,0.58,56.11,0.81,202.14,179.9,-0.01
8/28/2021 0:00,39.91,143.08,5.43,28.26,18.88,37.08,4.83,1.12,12.85,1.47,4.24,0.68,0.81,64.44,0.65,167.37,120.64,-0.01
8/29/2021 0:00,33.79,121.63,4.5,23.82,15.73,36.29,5.13,1.04,17.96,0.92,1.71,0.38,0.21,73.44,0.89,145.28,127.2,0.0
8/30/2021 0:00,24.98,69.02,4.45,21.49,14.37,40.03,5.13,1.12,15.61,0.92,1.55,0.29,0.18,71.89,1.03,100.76,114.02,0.0
8/31/2021 0:00,22.02,43.78,6.39,22.71,16.78,38.91,5.21,1.07,5.08,1.23,2.82,0.56,0.63,88.06,0.94,105.97,34.37,0.0
9/1/2021 0:00,18.65,40.44,10.04,22.95,20.08,35.71,4.28,1.27,3.82,1.35,4.16,0.77,0.91,93.97,0.72,67.21,33.31,0.01
9/2/2021 0:00,22.41,65.05,10.23,21.58,19.48,35.26,5.35,1.47,7.22,2.01,4.87,0.85,1.32,83.97,0.62,84.98,206.78,0.09
9/3/2021 0:00,22.37,56.8,6.88,21.77,16.91,32.93,4.97,1.08,7.71,1.41,6.89,1.5,1.68,78.64,0.79,144.7,176.17,0.16
9/4/2021 0:00,20.76,58.67,9.63,26.44,21.47,25.04,5.77,1.61,10.74,2.95,17.05,3.63,4.58,82.64,0.6,130.0,110.04,0.16
9/5/2021 0:00,24.81,86.5,9.1,21.37,18.33,25.98,5.61,2.04,10.39,2.85,19.08,3.76,6.01,80.33,0.42,156.0,120.54,0.16
9/6/2021 0:00,32.71,96.28,10.92,18.93,18.19,24.65,5.21,1.76,14.92,3.01,17.92,3.07,4.77,74.37,0.47,142.39,212.46,0.16
9/7/2021 0:00,25.72,84.76,5.53,23.6,16.57,23.97,5.76,1.38,17.41,2.14,8.27,1.94,1.91,77.17,0.92,82.16,125.1,0.16
9/8/2021 0:00,20.44,95.79,5.42,18.86,13.5,24.19,6.51,0.87,9.0,3.63,8.04,1.34,0.95,74.25,1.26,117.04,135.24,0.17
9/9/2021 0:00,24.53,101.9,5.46,20.99,14.16,24.23,5.64,1.1,26.7,2.55,7.57,1.56,1.13,73.72,1.01,108.55,109.52,0.16
9/10/2021 0:00,24.89,117.47,5.32,23.31,15.48,25.28,5.73,0.8,10.93,2.22,6.24,1.35,0.76,76.2,1.22,116.54,121.02,0.17
9/11/2021 0:00,21.21,63.71,7.79,20.51,16.04,25.14,4.82,1.07,5.59,2.01,6.03,1.6,1.0,93.16,0.98,83.02,29.18,0.12
9/12/2021 0:00,17.65,87.25,9.03,23.45,19.19,22.5,5.03,1.68,10.7,2.56,6.13,2.57,1.64,84.67,0.65,123.27,127.32,0.09
9/13/2021 0:00,21.8,131.64,9.04,15.84,15.04,22.04,4.4,1.28,17.55,1.97,4.1,1.77,1.89,82.06,0.71,69.46,120.51,0.08
9/14/2021 0:00,28.55,139.14,12.47,15.09,16.91,19.95,4.54,1.31,8.33,2.04,4.26,1.22,2.38,76.41,0.85,44.99,128.01,0.07
9/15/2021 0:00,22.13,118.2,15.12,20.06,20.53,22.59,6.64,1.15,11.17,3.6,16.2,6.27,10.62,65.55,0.92,120.88,155.23,0.07
9/16/2021 0:00,22.08,110.07,16.82,26.86,27.03,22.05,7.71,1.28,15.91,6.1,23.75,3.89,5.17,80.89,0.53,143.47,69.78,0.08
9/17/2021 0:00,30.86,96.58,9.79,35.61,25.76,20.63,8.5,0.98,23.72,2.14,7.89,2.01,2.1,75.68,0.92,49.21,111.23,0.07
9/18/2021 0:00,20.38,121.46,6.47,25.51,18.33,22.53,6.4,1.01,23.56,2.61,10.97,2.54,2.55,72.74,0.81,82.33,116.75,0.07
9/19/2021 0:00,24.54,96.85,6.85,16.76,13.92,21.92,5.26,0.87,22.96,1.49,5.41,1.2,0.57,70.79,0.91,134.79,169.78,0.07
9/20/2021 0:00,22.17,102.05,6.46,18.32,14.43,22.11,8.13,1.11,21.72,1.3,5.06,1.23,0.84,70.4,0.67,135.37,136.49,0.06
9/21/2021 0:00,22.97,86.67,6.41,20.03,15.3,20.08,8.38,1.55,25.06,1.73,6.58,1.37,1.43,76.68,0.85,131.66,125.29,0.07
9/22/2021 0:00,19.8,72.32,5.41,19.63,13.63,20.05,8.37,1.06,23.05,2.01,7.28,1.36,0.76,78.44,1.05,101.26,93.43,0.08
9/23/2021 0:00,23.22,73.01,4.55,26.73,15.01,21.3,7.47,1.08,25.5,0.82,4.07,0.74,0.29,75.24,1.09,138.4,127.62,0.08
9/24/2021 0:00,25.77,109.64,8.48,23.88,19.3,25.41,9.65,1.45,22.03,1.9,12.12,1.96,2.16,78.56,0.7,66.99,115.29,-0.25
9/25/2021 0:00,25.26,134.11,6.71,17.09,14.21,29.34,8.58,1.15,19.43,1.63,6.04,1.33,1.16,74.15,0.64,59.16,210.27,-0.09
9/26/2021 0:00,21.05,131.81,5.26,29.3,19.5,29.1,8.84,1.08,23.47,1.21,4.53,0.91,0.67,74.56,0.82,94.83,234.3,-0.09
9/27/2021 0:00,29.94,196.67,5.53,24.91,17.44,28.61,7.99,1.25,20.2,1.6,9.42,1.29,1.21,71.14,0.5,90.41,216.52,4.66
9/28/2021 0:00,35.68,182.55,5.55,14.3,12.03,24.36,8.62,1.85,22.22,2.12,6.24,1.37,0.93,66.13,0.93,91.0,170.85,4.15
9/29/2021 0:00,26.81,130.8,4.33,16.31,11.85,21.32,7.65,1.13,23.29,1.86,5.56,1.02,1.02,65.82,1.08,113.5,198.13,0.2
9/30/2021 0:00,25.33,125.26,4.47,15.8,11.91,22.35,8.57,1.19,21.29,0.9,2.42,0.56,0.08,68.17,0.7,154.77,198.24,0.2
10/1/2021 0:00,39.7,189.02,9.29,14.37,15.04,21.77,8.69,1.7,13.78,2.1,7.11,1.61,2.23,71.28,0.4,162.77,202.74,0.21
10/2/2021 0:00,41.97,213.52,6.37,14.17,12.54,24.99,7.12,1.27,12.43,1.32,5.9,1.25,1.06,68.89,0.45,214.09,225.7,0.21
10/3/2021 0:00,10.21,170.37,5.77,12.01,10.94,22.18,8.65,1.3,14.04,1.16,4.92,1.0,0.89,66.43,0.75,237.91,178.13,0.2
10/4/2021 0:00,13.41,179.83,6.46,15.87,13.58,19.57,9.58,0.83,18.33,1.07,3.76,0.72,0.52,58.94,0.65,229.59,179.78,0.2
10/5/2021 0:00,10.41,196.0,6.8,23.12,17.68,25.18,9.41,1.19,34.23,1.63,7.75,1.3,1.15,63.39,0.49,147.42,157.61,0.21
10/6/2021 0:00,23.43,173.15,5.62,18.19,13.96,26.55,8.73,1.01,18.16,1.33,9.95,1.53,1.19,68.27,0.37,231.45,196.95,0.21
10/7/2021 0:00,36.59,210.4,5.23,35.01,22.39,24.98,2.68,1.2,29.43,1.83,7.95,1.54,1.35,63.98,0.46,280.66,197.87,0.21
10/8/2021 0:00,66.07,291.97,13.16,42.11,32.65,24.16,4.42,1.66,23.54,2.25,15.6,2.51,3.07,58.34,0.46,213.6,174.08,0.21
10/9/2021 0:00,88.56,231.87,33.2,46.66,50.62,24.58,5.5,2.21,18.91,2.47,20.9,4.07,5.3,55.16,0.43,204.63,166.04,0.2
10/10/2021 0:00,76.04,226.85,34.69,44.35,51.08,27.97,3.43,1.96,19.94,2.42,18.08,3.64,5.52,55.53,0.44,202.46,194.02,0.2
10/11/2021 0:00,80.41,243.89,40.03,43.72,55.1,24.65,3.74,1.87,20.43,2.42,14.76,3.78,5.51,51.16,0.33,184.05,240.82,0.2
10/12/2021 0:00,61.75,178.99,47.27,49.3,63.59,24.41,4.49,1.69,37.97,2.2,14.45,3.77,4.91,49.25,0.38,240.28,185.17,0.2
10/13/2021 0:00,61.41,180.59,5.48,39.95,25.15,27.44,4.68,1.26,28.83,1.73,8.13,1.15,0.71,44.89,0.5,233.07,187.89,0.21
10/14/2021 0:00,69.06,188.64,5.36,45.17,27.75,29.84,2.74,1.2,30.52,1.99,7.83,1.17,0.74,41.11,0.46,281.74,192.65,0.21
10/15/2021 0:00,68.74,305.46,15.56,50.23,38.79,27.31,3.0,1.79,23.52,2.18,7.68,1.36,1.65,44.9,0.37,239.36,197.39,0.21
10/16/2021 0:00,131.5,497.09,30.73,63.96,57.93,28.92,6.86,2.34,22.3,5.66,43.31,7.71,11.41,52.33,0.29,118.48,264.4,0.21
10/17/2021 0:00,77.2,219.59,14.11,47.64,35.45,33.07,4.51,1.4,12.62,3.91,14.09,2.65,1.35,76.62,0.94,52.81,148.09,0.22
10/18/2021 0:00,9.38,47.15,12.32,27.6,22.57,29.43,6.88,0.96,13.04,0.95,16.18,1.3,0.74,92.51,0.7,108.47,110.27,0.24
10/19/2021 0:00,31.58,128.11,6.43,35.31,22.22,22.59,6.7,1.84,18.39,4.15,14.85,2.31,1.29,76.62,0.55,276.27,158.32,0.23
10/20/2021 0:00,70.9,313.33,27.64,48.52,47.09,23.71,5.31,1.87,22.39,18.72,49.72,6.64,7.49,63.22,0.49,232.43,244.14,0.23
10/21/2021 0:00,74.11,361.33,45.31,40.45,57.34,21.03,6.57,2.01,22.0,14.55,56.5,9.6,13.23,46.38,0.7,209.94,215.7,0.23
10/22/2021 0:00,69.71,298.82,26.37,40.63,42.01,22.23,6.27,1.66,23.36,7.28,34.89,7.08,10.61,47.9,0.72,201.47,174.64,0.22
10/23/2021 0:00,44.67,219.24,23.81,37.73,38.37,24.44,5.08,1.52,20.28,3.03,14.31,4.9,3.89,54.04,0.56,170.5,185.83,0.22
10/24/2021 0:00,38.47,197.66,6.55,32.18,21.15,24.04,4.66,1.22,30.76,1.11,8.08,1.81,0.66,63.15,0.93,129.79,201.43,0.23
10/25/2021 0:00,26.43,109.55,8.18,28.58,20.56,21.8,6.2,0.95,26.33,1.51,18.78,2.63,3.24,67.66,0.43,232.36,181.33,0.24
10/26/2021 0:00,48.84,231.08,12.37,30.58,25.23,26.59,4.24,2.41,19.2,3.27,19.51,4.05,5.87,59.05,0.46,231.0,242.44,0.24
10/27/2021 0:00,92.11,393.58,20.7,36.81,35.79,33.15,4.37,1.72,40.14,13.38,49.1,7.67,9.76,54.97,0.4,231.87,373.42,0.24
10/28/2021 0:00,110.36,444.47,29.45,35.91,41.9,27.26,8.69,2.68,19.0,12.89,55.88,13.52,16.95,55.94,0.46,220.98,276.68,0.24
10/29/2021 0:00,132.73,499.95,44.62,35.57,54.06,28.39,5.09,2.62,14.21,12.44,59.38,14.4,18.53,54.97,0.28,196.68,210.71,0.23
10/30/2021 0:00,113.58,424.96,31.55,38.88,45.39,24.85,7.37,2.24,18.68,11.86,49.59,9.23,12.39,49.2,0.43,228.81,237.25,0.23
10/31/2021 0:00,128.55,468.43,31.06,36.19,43.23,28.9,7.3,2.42,32.22,7.33,28.6,6.27,8.36,51.58,0.55,219.29,402.06,0.23
11/1/2021 0:00,112.7,443.66,40.67,42.97,54.71,27.86,6.91,2.18,24.64,5.81,22.98,6.43,9.26,47.61,0.61,136.54,237.68,0.23
11/2/2021 0:00,82.54,391.05,11.67,44.52,32.16,30.71,4.26,1.87,30.88,3.76,14.04,3.75,3.63,47.07,0.79,130.89,209.48,0.23
11/3/2021 0:00,89.86,344.14,22.54,46.58,42.18,27.81,6.12,2.7,35.48,5.88,17.21,4.78,5.21,52.79,0.5,144.58,197.96,0.23
11/4/2021 0:00,159.99,422.25,28.43,42.27,44.81,35.85,4.77,3.18,23.01,8.0,22.67,5.54,5.94,62.74,0.3,193.06,181.16,0.21
11/5/2021 0:00,282.18,552.1,44.69,35.09,54.88,30.15,7.35,3.26,24.78,7.13,17.96,4.65,5.66,67.09,0.41,189.37,183.36,-0.06
11/6/2021 0:00,260.03,515.45,25.68,44.44,44.64,29.77,6.31,2.3,24.73,8.14,20.23,5.3,4.98,53.49,0.58,213.73,307.88,-0.06
11/7/2021 0:00,211.82,395.06,26.65,44.86,44.79,30.61,6.87,2.48,38.41,5.82,25.41,6.88,8.39,50.99,0.44,210.41,239.18,-0.06
11/8/2021 0:00,171.77,330.35,33.48,47.27,51.53,31.28,7.39,2.9,23.48,11.05,33.7,8.11,10.16,50.78,0.39,208.35,192.57,0.04
11/9/2021 0:00,145.61,476.36,36.23,47.46,53.79,44.02,7.36,3.15,31.21,8.78,50.24,12.88,16.03,48.86,0.32,214.89,197.09,-0.06
11/10/2021 0:00,207.13,499.32,59.68,52.47,74.86,32.56,11.49,3.47,14.58,10.28,55.62,13.39,17.74,54.85,0.37,192.49,194.45,-0.06
11/11/2021 0:00,234.91,518.77,86.21,45.95,93.25,71.2,10.53,4.02,8.93,11.81,67.58,18.37,23.53,62.52,0.32,182.85,150.13,-0.06
11/12/2021 0:00,222.12,632.12,73.18,45.93,82.56,100.9,10.02,4.79,10.61,14.47,68.64,16.84,23.9,66.67,0.35,187.72,182.41,-0.06
11/13/2021 0:00,165.1,450.42,69.92,44.63,79.32,86.39,9.13,3.23,7.22,11.84,60.7,15.18,19.08,53.97,0.38,207.18,200.04,-0.06
11/14/2021 0:00,157.77,440.38,70.31,44.01,79.33,86.0,8.54,3.05,9.42,7.77,50.91,12.22,17.1,47.16,0.27,193.96,192.17,-0.06
11/15/2021 0:00,174.19,492.43,64.18,48.85,76.89,75.64,7.41,3.19,6.67,8.92,45.33,10.55,14.24,50.33,0.3,188.52,180.15,-0.07
11/16/2021 0:00,289.84,529.49,55.61,46.16,68.64,51.51,7.26,3.07,10.67,9.65,43.0,10.15,12.38,51.41,0.34,205.71,194.24,-0.11
11/17/2021 0:00,358.03,545.41,90.5,43.11,93.69,103.25,9.49,3.68,13.04,16.73,82.9,19.39,28.27,54.34,0.3,128.39,180.14,-0.11
11/18/2021 0:00,284.64,515.0,102.23,56.22,108.36,100.88,9.19,2.91,20.67,16.72,77.87,15.37,24.79,57.46,0.28,138.76,186.54,-0.11
11/19/2021 0:00,259.96,525.1,82.49,58.8,93.99,95.55,9.01,3.87,21.76,17.22,82.43,16.44,25.61,55.26,0.26,173.73,175.25,-0.11
11/20/2021 0:00,209.57,477.04,59.89,60.27,78.11,56.82,9.15,2.89,13.42,8.21,29.48,9.34,14.04,49.15,0.27,179.19,159.65,-0.11
11/21/2021 0:00,137.09,412.1,30.7,47.39,49.36,44.11,8.21,1.72,15.19,3.45,13.04,5.42,8.16,44.38,0.36,196.64,191.33,-0.11
11/22/2021 0:00,87.34,315.96,7.42,45.49,28.54,27.67,6.0,1.63,17.32,2.62,7.01,2.13,2.97,36.53,0.72,261.31,184.71,-0.11
11/23/2021 0:00,99.98,332.38,13.7,64.92,47.43,49.48,9.28,2.02,15.6,3.35,16.02,2.26,3.79,44.12,0.61,209.85,170.24,-0.11
