Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),RH (%),WS (m/s),WD (deg),SR (W/mt2)
8/11/2021 10:00,29.58,111.31,4.71,16.94,12.4,41.89869565217391,1.83,0.52,16.69,1.59,4.86,2.2,1.89,53.84,2.3,266.4,608.67
8/11/2021 11:00,43.08,123.08,3.97,19.38,12.73,41.98636363636364,0.62,0.12,23.5,1.59,4.82,2.19,1.9,53.27,2.56,262.06,741.52
8/11/2021 12:00,31.07,128.27,1.68,26.57,14.15,38.04,7.1,0.53,28.4,1.59,4.79,2.21,1.87,51.98,2.26,263.18,781.72
8/11/2021 13:00,24.01,134.8,2.66,14.55,9.49,38.01,12.9,1.12,13.71,1.61,4.81,2.16,1.88,51.2,2.07,259.66,662.92
8/11/2021 14:00,38.03,142.49,2.24,13.24,8.47,38.0,15.35,0.78,10.28,1.63,4.8,2.18,1.92,50.65,2.2,258.09,495.15
8/11/2021 15:00,64.28,144.54,3.65,13.32,9.84,37.99,16.02,0.99,3.77,1.61,4.79,2.21,1.89,50.0,1.82,263.67,325.82
8/11/2021 16:00,43.01,141.7,2.51,12.56,8.67,37.99,5.3,0.9,5.08,1.62,4.81,2.18,1.88,49.63,2.0,266.54,153.78
8/11/2021 17:00,48.77,142.89,4.94,16.76,12.85,38.01,4.95,0.5,13.72,1.63,4.79,2.22,1.89,49.86,1.9,264.98,61.95
8/11/2021 18:00,42.62,124.21,3.03,18.77,11.39,41.51619047619048,1.38,0.83,22.86,1.61,4.8,2.22,1.9,51.1,1.44,266.86,34.17
8/11/2021 19:00,30.1,124.9,2.09,18.6,11.1,38.01,2.28,2.03,11.27,1.6,4.82,2.17,1.9,53.81,0.98,259.88,17.2
8/11/2021 20:00,62.65,135.06,5.86,21.8,16.28,40.67,5.9,2.38,2.66,2.35,8.04,2.88,2.01,55.48,0.76,251.88,16.52
8/11/2021 21:00,57.54,147.73,8.34,21.17,17.93,42.02,6.32,1.97,0.07,2.8,9.79,3.33,2.12,58.46,0.77,246.54,15.35
8/11/2021 22:00,57.3,148.92,4.76,18.8,13.79,42.02,6.0,1.15,0.86,2.83,9.75,3.3,2.09,58.78,0.9,243.84,14.18
8/11/2021 23:00,58.8,129.81,3.85,17.47,12.37,42.04,5.65,0.77,3.72,2.76,9.83,3.3,2.04,57.38,1.24,248.44,14.02
8/12/2021 0:00,34.89,121.94,4.22,16.1,11.94,41.98,5.45,0.82,8.04,2.85,9.79,3.31,2.13,57.93,1.3,250.79,14.08
8/12/2021 1:00,42.44,111.9,3.38,13.57,9.88,42.0,5.78,0.77,33.76,2.78,9.81,3.35,2.07,59.01,1.11,247.54,14.8
8/12/2021 2:00,35.72,93.02,3.41,12.6,9.32,42.0,6.15,0.56,27.66,2.79,9.85,3.29,2.18,60.68,1.38,256.44,15.95
8/12/2021 3:00,30.45,79.04,3.28,13.32,9.64,41.98,6.07,0.64,24.88,2.83,9.77,3.29,2.1,62.26,1.13,258.2,16.0
8/12/2021 4:00,30.42,84.11,3.44,13.48,9.84,42.0,6.38,0.58,24.26,2.76,9.78,3.34,2.11,65.95,0.66,266.06,14.32
8/12/2021 5:00,25.96,78.26,4.62,14.23,11.26,41.96,5.07,0.74,19.69,2.8,9.78,3.25,2.15,67.44,0.76,249.97,14.78
8/12/2021 6:00,25.98,89.15,4.43,14.87,11.35,41.96,4.97,0.85,2.43,2.86,9.8,3.31,2.11,64.92,1.3,256.42,35.15
8/12/2021 7:00,57.16,92.96,3.53,13.74,10.01,40.72,5.1,0.92,8.92,2.8,9.81,3.29,2.06,61.89,1.97,263.16,80.65
8/12/2021 8:00,32.75,93.21,4.68,12.8,10.55,37.98,5.32,0.73,14.0,2.81,9.83,3.33,2.1,58.05,2.07,267.16,246.08
8/12/2021 9:00,25.08,95.32,3.5,15.06,10.79,37.99,4.03,0.24,7.39,0.81,2.76,0.93,0.58,54.36,2.11,272.5,423.65
8/12/2021 10:00,33.99,124.82,4.35,17.0,12.42,37.99,3.32,1.07,8.6,0.0,0.0,2.7048,1.9464000000000021,52.2,2.09,269.87,608.38
8/12/2021 11:00,32.51,134.26,4.2,16.78,12.18,37.98,3.85,1.17,4.87,0.0,0.0,2.726666666666667,1.9487500000000022,51.4,2.05,266.46,748.22
8/12/2021 12:00,28.48,134.93,5.65,17.26,13.69,37.97,3.68,1.5,9.82,2.0528,6.8648,2.7495652173913046,1.9513043478260892,49.62,1.13,288.72,789.9
8/12/2021 13:00,39.68,144.41,5.32,16.2,12.87,37.99,5.9,1.36,5.54,10.09,23.98,3.02,3.99,47.8,0.66,307.74,703.2
8/12/2021 14:00,33.64,147.06,5.65,18.42,14.19,38.0,5.7,0.51,16.71,2.42625,7.749583333333333,2.811818181818182,2.0500000000000025,47.28,0.8,297.24,524.08
8/12/2021 15:00,28.5,149.97,4.85,16.51,12.61,38.03,5.45,0.34,14.7,0.86,14.12,1.54,2.1,47.13,0.88,284.48,336.1
8/12/2021 16:00,60.73,152.16,5.78,17.83,13.97,38.02,4.92,0.36,30.47,2.12,15.7,2.78,3.28,46.41,0.96,284.22,162.18
8/12/2021 17:00,45.23,144.75,6.25,17.23,14.16,38.01,5.32,0.39,25.82,3.16,33.16,8.09,6.78,48.09,0.84,286.2,76.48
8/12/2021 18:00,31.69,170.23,6.18,18.48,14.64,38.05,3.6,1.34,29.67,4.97,25.55,6.76,6.43,50.79,0.52,307.45,39.45
8/12/2021 19:00,24.4,158.0,5.8,20.31,15.43,38.01,3.85,1.58,24.96,3.64,24.6,4.96,5.72,56.74,0.43,98.84,15.8
8/12/2021 20:00,47.22,156.24,6.73,22.19,17.16,38.02,5.7,2.5,6.54,1.81,28.5,4.44,6.11,59.06,0.15,94.77,15.88
8/12/2021 21:00,87.07,212.87,10.57,24.23,21.34,43.73,5.15,3.16,3.33,4.44,36.1,5.84,13.52,61.1,0.18,140.99,16.12
8/12/2021 22:00,134.72,435.43,11.13,24.55,21.97,44.03,5.42,1.67,3.99,4.35,32.08,5.45,12.92,62.15,0.33,171.73,16.27
8/12/2021 23:00,119.46,217.43,7.74,21.76,17.69,44.03,4.73,1.2,5.62,3.28,20.14,3.58,6.45,59.66,0.73,232.7,16.4
8/13/2021 0:00,64.68,113.51,5.74,19.17,14.79,44.01,5.68,1.37,12.25,0.86,4.78,0.88,1.82,57.09,1.38,254.84,16.4
8/13/2021 1:00,42.04,119.67,5.2,16.52,12.93,43.98,4.55,1.61,19.72,0.57,2.6,0.41,1.01,56.56,1.21,248.44,16.4
8/13/2021 2:00,36.35,104.99,5.14,14.18,11.65,43.96,4.72,0.47,13.2,0.43,1.63,0.6,0.2,57.87,1.66,252.0,16.42
8/13/2021 3:00,29.93,100.36,5.87,14.78,12.51,43.96,5.2,0.5,12.82,0.31,1.32,0.53,4.081904761904765,60.36,1.22,249.0,16.6
8/13/2021 4:00,21.75,66.31,4.91,14.3,11.54,43.94,5.3,0.34,3.1,0.25,1.08,0.5,4.177000000000002,61.33,1.6,254.68,16.7
8/13/2021 5:00,31.49,87.53,6.9,14.74,13.36,43.95,5.8,0.3,2.84,0.41,1.46,0.51,4.286315789473687,61.59,1.6,255.02,17.42
8/13/2021 6:00,21.56,80.08,4.99,15.55,12.25,43.3,5.88,0.95,6.09,0.34,1.64,0.57,4.4072222222222255,61.33,1.9,259.36,41.88
8/13/2021 7:00,21.24,82.46,5.91,15.72,13.08,39.96,5.68,0.96,11.736,0.91,2.02,0.6,4.540000000000003,60.76,1.95,267.78,94.02
8/13/2021 8:00,35.01,101.76,5.75,15.51,12.85,39.94,5.85,0.72,7.79,0.76,1.72,0.62,4.691875000000003,57.18,2.43,264.64,224.42
8/13/2021 9:00,40.79,103.67,7.97,16.2,14.98,39.97,3.95,0.16,5.57,0.57,2.0,0.38,0.67,55.2,1.88,273.08,297.38
8/13/2021 10:00,31.07,113.66,4.73,16.61,12.52,40.02,2.5,0.93,7.02,1.9539130434782608,12.040869565217392,2.523333333333334,4.772000000000004,51.18,1.74,265.62,520.48
8/13/2021 11:00,44.16576923076923,142.26239999999999,6.43,22.3,16.99,42.71,2.98,0.66,10.72,2.005909090909091,12.462727272727273,2.603,5.071428571428576,49.51,1.41,271.42,714.05
8/13/2021 12:00,16.79,151.73,4.47,15.46,11.71,43.0,2.75,0.37,13.93,2.1014285714285714,13.056190476190476,2.603,5.071428571428576,48.46,0.91,285.84,712.12
8/13/2021 13:00,12.94,151.64,6.75,16.52,14.17,43.02,4.810400000000001,1.01,24.18,1.94,9.04,2.33,3.46,48.63,1.24,280.06,660.12
8/13/2021 14:00,32.61,143.77,6.2704,17.8108,14.454399999999998,38.45,5.18,1.13,12.774166666666666,2.25,13.32,1.79,2.96,48.46,0.7,289.19,370.38
8/13/2021 15:00,33.32,133.46,4.22,20.08,13.66,41.284,6.25,0.98,30.37,2.25,27.84,6.77,6.64,46.0,0.69,303.52,307.55
8/13/2021 16:00,45.44,130.12,7.68,21.94,17.29,41.42083333333333,6.3,0.75,28.1,2.34,27.1,7.32,6.1,46.19,1.3,269.18,169.75
8/13/2021 17:00,37.85,132.54,3.9,21.47,13.46,43.04,7.68,1.05,31.66,1.45,16.7,2.38,3.28,46.86,1.41,260.8,76.38
8/13/2021 18:00,27.24,130.33,6.27,22.58,16.59,43.01,7.8,0.94,33.06,1.27,13.7,2.1,2.96,47.93,1.3,265.02,39.5
8/13/2021 19:00,29.46,132.53,5.58,30.79,19.51,45.4,8.8,1.34,12.6,1.84,19.26,3.08,4.58,49.5,0.36,194.9,16.55
8/13/2021 20:00,59.38,141.83,6.93,34.6,23.81,48.03,10.18,2.22,1.61,4.99,33.89,6.61,10.77,56.09,0.32,86.38,15.82
8/13/2021 21:00,67.8,183.66,10.9,36.56,28.17,51.0,5.12,2.52,1.23,7.4,41.9,7.16,17.36,57.64,0.32,191.01,15.85
8/13/2021 22:00,114.21,236.3,3.1,30.48,17.6,53.03,5.0,0.77,4.61,4.49,21.7,3.65,8.23,52.35,1.07,251.8,15.8
8/13/2021 23:00,86.7,185.79,5.3,22.61,15.84,53.02,5.38,1.1,7.11,1.36,6.55,1.24,2.75,53.05,1.56,263.78,15.78
8/14/2021 0:00,50.75,159.06,6.11,18.43,14.6,53.02,6.12,1.24,20.18,1.0,4.98,1.84,4.952500000000004,54.36,1.33,258.0,15.82
8/14/2021 1:00,34.58,122.44,6.78,18.34,15.18,52.97,4.55,1.01,8.81,0.94,3.56,1.2,4.8526666666666705,56.11,1.17,258.44,15.7
8/14/2021 2:00,24.83,112.65,6.03,17.48,14.12,52.97,5.12,0.37,12.92,0.76,2.51,0.74,0.22,56.1,1.94,255.64,15.78
8/14/2021 3:00,19.78,95.23,4.38,17.15,12.63,52.96,5.5,0.2,0.45,0.58,2.03,0.62,5.012857142857148,58.6,1.29,263.08,16.52
8/14/2021 4:00,20.45,77.61,4.9,18.0,13.34,52.96,5.75,0.23,0.29,0.47,2.61,0.6,5.383076923076928,60.13,1.26,262.64,15.3
8/14/2021 5:00,19.51,75.78,3.22,19.63,13.01,52.96,6.15,0.25,0.01,0.81,3.68,0.67,5.383076923076928,60.35,1.52,261.69,14.65
8/14/2021 6:00,19.88,83.61,5.73,19.54,14.88,52.95,5.82,0.48,0.64,0.62,2.7,0.76,0.2,61.02,1.9,256.73,34.28
8/14/2021 7:00,38.64,87.93,6.52,19.34,15.5,52.98,5.95,0.61,0.08,0.89,2.67,0.54,0.05,60.06,1.65,263.89,76.55
8/14/2021 8:00,27.7,91.2,5.8,18.35,14.19,48.12,5.95,0.23,6.02,1.12,2.61,0.57,4.682000000000004,56.55,1.81,267.61,238.42
8/14/2021 9:00,38.05,96.44,6.17,18.33,14.46,46.0,5.72,0.12,6.92,0.68,2.76,0.29,4.682000000000004,53.31,2.57,264.7,428.15
8/14/2021 10:00,26.45,111.12,4.77,18.69,13.49,46.0,5.12,1.25,3.28,0.82,7.2,0.62,0.77,50.94,2.12,261.7,607.05
8/14/2021 11:00,22.98,115.56,6.9,18.9,15.25,46.01,5.18,1.46,10.43,1.03,9.35,1.21,1.94,49.19,2.11,263.56,748.85
8/14/2021 12:00,29.2,125.53,8.56,19.95,16.15,46.05,1.85,0.7,24.83,1.45,15.66,1.94,2.35,48.96,1.19,289.54,771.05
8/14/2021 13:00,19.9,125.46,5.28,31.69,20.47,46.02,8.07,1.11,20.64,1.93,20.01,3.38,4.31,46.9,0.84,276.64,679.15
8/14/2021 14:00,42.37,133.8,4.81,20.6,14.72,40.63,9.25,1.17,14.94,1.56,11.42,1.92,1.99,45.31,0.68,313.68,494.58
8/14/2021 15:00,58.44,138.24,5.68,19.2,14.61,37.99,10.02,0.94,9.36,1.54,13.69,1.64,1.93,43.72,0.79,290.02,321.95
8/14/2021 16:00,50.4,142.19,5.23,17.73,13.11,38.0,10.42,1.02,15.47,1.97,15.38,1.72,2.58,44.11,0.91,272.58,157.38
8/14/2021 17:00,44.49,143.32,13.42,21.82,22.02,37.96,4.9,0.42,22.31,1.94,16.9,2.77,3.31,47.35,0.57,288.3,60.22
8/14/2021 18:00,44.87,140.29,8.88,27.72,18.69,38.07,0.9,0.42,27.34,2.02,19.52,5.94,5.2,51.74,0.62,87.24,27.02
8/14/2021 19:00,43.08,139.63,3.4,28.52,15.3,39.36,0.8,2.19,18.82,1.27,13.84,2.44,3.55,55.0,0.31,25.2,14.12
8/14/2021 20:00,81.1,153.06,6.07,33.73,22.27,44.02,5.22,2.95,2.97,2.95,20.58,3.3,7.26,56.77,0.24,74.94,14.05
8/14/2021 21:00,105.5,199.0,6.74,35.94,23.95,44.0,5.95,2.69,9.6508,5.65,30.67,4.92,13.08,58.13,0.49,66.38,14.25
8/14/2021 22:00,118.27,225.63,3.27,26.22,16.06,44.0,5.95,0.75,0.01,2.9,10.66,2.02,4.78,62.71,0.55,35.68,14.38
8/14/2021 23:00,78.98,207.2,5.3,27.95,18.66,44.0,5.85,0.74,2.39,2.24,8.96,1.59,3.74,64.24,0.28,109.02,14.4
8/15/2021 0:00,49.1,192.07,6.26,30.14,20.91,44.03,5.6,0.53,5.61,2.83,12.1,2.2,4.54,64.99,0.72,256.19,16.4
8/15/2021 1:00,57.04,176.6,6.24,22.53,16.92,44.02,6.0,0.25,5.9,1.79,11.81,1.44,2.46,57.2,1.44,260.52,16.4
8/15/2021 2:00,42.94,146.23,4.75,20.68,14.54,44.01,5.95,0.36,6.66,0.78,3.98,0.97,0.28,55.67,0.78,261.38,16.45
8/15/2021 3:00,32.46,116.63,4.5,19.98,13.86,43.99,5.93,0.26,5.72,0.69,3.45,0.89,0.5,57.99,0.64,244.53,16.7
8/15/2021 4:00,28.4,98.78,8.37,19.61,16.87,43.99,5.9,0.31,3.62,0.68,3.34,1.01,0.35,58.1,1.08,260.96,15.52
8/15/2021 5:00,23.55,85.69,5.03,21.87,15.3,44.02,5.88,0.37,0.36,0.84,3.56,0.7,0.68,59.02,0.87,250.4,14.82
8/15/2021 6:00,18.76,85.1,7.12,21.73,17.25,44.01,6.1,1.1,0.02,0.74,2.81,1.11,0.06,59.98,1.02,246.54,33.88
8/15/2021 7:00,22.1,75.32,9.14,23.16,19.08,44.0,6.15,1.0,0.01,0.64,1.96,0.72,2.8656521739130456,58.02,1.42,263.32,73.68
8/15/2021 8:00,20.62,80.07,5.83,19.12,14.44,44.02,6.2,0.92,1.95,0.78,2.52,0.74,2.986818181818184,55.41,1.66,273.92,235.77
8/15/2021 9:00,18.43,82.62,5.56,16.33,12.65,39.7,4.95,1.22,27.11,0.44,1.55,0.36,3.126666666666669,52.76,1.9,265.56,431.62
8/15/2021 10:00,32.54,105.0,8.82,17.23,16.01,37.0,4.95,0.31,10.44,0.64,1.92,0.45,3.126666666666669,50.04,1.61,276.06,621.8
8/15/2021 11:00,24.84,113.24,17.69,21.2,25.26,42.596,1.55,0.12,21.14,0.8,2.47,0.78,3.126666666666669,49.37,1.01,281.98,765.42
8/15/2021 12:00,17.02,125.28,20.51,23.05,28.27,42.454166666666666,0.6,0.1,26.69,0.88,2.27,0.41,3.244500000000003,47.52,0.9,281.4,790.35
8/15/2021 13:00,14.14,132.35,194.12,23.96,155.82,42.299565217391304,2.97,0.1,22.16,0.84,1.86,0.23,3.313157894736845,44.22,0.76,254.98,634.62
8/15/2021 14:00,41.83,130.82,2.72,20.64,10.06,42.129090909090905,4.92,0.61,28.21,0.62,1.42,0.37,3.36666666666667,44.93,0.84,292.07,489.72
8/15/2021 15:00,29.34,132.73,4.81,19.46,13.38,41.94380952380952,9.4,1.36,24.33,0.48,1.4,0.16,3.3111764705882387,46.2,0.62,308.45,255.0
8/15/2021 16:00,25.52,131.7,5.38,18.84,13.32,42.009499999999996,13.38,1.74,36.12,0.28,1.87,0.29,3.3937500000000034,44.58,0.54,325.41,144.18
8/15/2021 17:00,23.06,137.78,3.94,19.57,11.89,42.22105263157894,7.88,2.08,22.63,0.4,2.38,0.8,3.491333333333337,45.88,0.46,317.14,55.35
8/15/2021 18:00,29.43,134.92,3.27,22.45,12.8,42.45555555555555,10.3,1.27,21.58,0.42,2.38,0.68,3.5564285714285755,49.06,0.28,302.8,24.78
8/15/2021 19:00,53.12,136.39,6.84,23.99,17.82,42.72,10.73,0.8,17.61,0.74,3.16,0.91,3.5753846153846194,51.18,0.23,218.75,15.95
8/15/2021 20:00,69.64,141.41,11.27,26.93,22.62,43.010625,6.32,0.11,23.2,1.1,4.2,0.86,1.16,57.98,0.31,90.26,15.88
8/15/2021 21:00,41.94,145.89,7.8,33.96,20.42,43.254,3.4,0.15,13.48,1.3,5.3,1.48,1.14,59.1,0.11,183.43,15.75
8/15/2021 22:00,54.86,167.7,2.8,32.52,16.5,34.5,4.88,1.47,21.18,3.23,10.82,2.05,5.88,61.65,0.12,188.32,14.18
8/15/2021 23:00,87.96,179.93,3.33,26.51,15.68,42.520714285714284,12.3,1.72,6.22,2.17,9.41,1.56,4.48,64.15,0.18,102.28,14.2
8/16/2021 0:00,65.73,198.32,5.29,22.76,16.1,42.40692307692307,16.05,1.91,19.99,2.26,8.54,1.73,3.8,67.14,0.14,158.61,14.3
8/16/2021 1:00,87.46,196.77,4.48,21.69,14.91,36.98,6.08,1.61,22.07,2.1,8.62,1.37,3.1,68.05,0.42,232.93,14.3
8/16/2021 2:00,69.79,174.51,4.66,19.22,13.41,36.99,6.28,0.59,25.41,1.14,4.35,0.77,1.64,69.32,0.68,264.17,14.3
8/16/2021 3:00,51.38,181.94,3.1,17.1,11.2,36.99,6.0,0.37,25.34,1.02,3.22,0.49,0.47,62.39,1.28,267.18,14.3
8/16/2021 4:00,44.65,146.57,4.56,19.25,13.48,37.0,6.25,0.28,23.33,0.46,1.85,0.48,1.938333333333338,58.65,1.43,260.6,14.3
8/16/2021 5:00,35.38,120.3,4.46,20.19,13.88,36.97,3.62,0.31,15.32,0.5,1.85,0.14,2.069090909090914,59.32,0.9,256.44,14.98
8/16/2021 6:00,26.95,107.79,6.68,19.21,15.28,35.92,3.9,1.1,7.77,0.61,2.59,0.86,2.2410000000000054,60.5,1.01,257.39,34.0
8/16/2021 7:00,48.1,106.36,5.35,18.16,13.74,33.01,3.62,0.84,6.55,0.73,2.0,0.8,2.4144444444444506,59.15,1.03,265.07,74.45
8/16/2021 8:00,42.7,99.6,4.2,20.55,14.26,33.0,3.78,0.64,36.16,0.87,2.01,0.64,2.708750000000007,55.76,1.65,264.48,224.48
8/16/2021 9:00,27.95,104.97,6.35,38.41,25.27,33.0,4.78,0.55,7.98,0.98,3.09,1.23,2.708750000000007,50.98,1.36,278.52,419.88
8/16/2021 10:00,47.08,112.58,3.12,21.94,13.58,33.01,4.7,0.57,9.38,1.2,5.82,1.14,0.66,48.67,0.6,303.23,606.98
8/16/2021 11:00,35.4,111.42,4.28,20.42,13.24,33.23,4.53,1.18,12.03,1.27,7.93,3.51,2.68,46.74,0.59,293.12,744.6
8/16/2021 12:00,23.09,122.02,4.35,19.97,13.39,35.0,4.65,0.79,10.06,1.42,9.64,3.92,2.98,45.2,0.95,276.73,766.58
8/16/2021 13:00,53.62,125.58,2.93,19.84,11.88,35.01,5.25,0.73,20.56,1.6,9.92,1.54,1.86,44.86,0.45,322.44,536.17
8/16/2021 14:00,38.36,119.19,6.85,18.16,15.02,34.58,6.05,0.88,19.13,1.0,9.81,2.13,3.72,43.32,0.74,290.0,482.15
8/16/2021 15:00,39.42,124.11,3.32,19.61,12.76,31.99,6.12,0.98,12.84,0.82,6.9,2.16,2.76,42.02,0.89,304.88,298.9
8/16/2021 16:00,42.32,131.65,7.1,18.8,15.24,32.01,5.15,0.82,20.2,0.58,11.75,2.8,3.31,44.25,0.69,347.42,125.52
8/16/2021 17:00,29.27,136.88,4.28,21.27,13.38,32.02,5.95,1.35,20.72,1.45,16.88,3.53,4.54,44.74,0.52,330.17,53.52
8/16/2021 18:00,36.4,138.36,12.03,23.77,22.19,31.99,5.35,0.29,21.19,1.43,11.1,4.46,6.2,47.44,0.3,310.23,25.65
8/16/2021 19:00,65.93,141.65,5.05,31.06,16.51,36.03,1.23,0.42,21.36,1.92,15.83,7.85,11.46,51.26,0.31,91.28,14.1
8/16/2021 20:00,54.7,146.86,4.13,37.19,21.82,36.04,5.43,1.36,7.31,2.22,19.48,3.32,6.5,56.78,0.15,75.73,14.18
8/16/2021 21:00,59.94,187.82,9.05,32.35,24.36,36.01,5.88,1.8,19.49,2.81,32.42,2.58,6.27,59.39,0.16,71.19,15.5
8/16/2021 22:00,82.92,230.32,5.58,31.0,20.95,35.98,6.68,1.4,18.53,2.7,49.36,3.0,6.84,61.11,0.15,57.74,16.05
8/16/2021 23:00,100.56,226.74,8.22,24.51,19.52,36.0,6.85,1.86,18.68,1.9,39.86,2.04,4.79,61.56,0.2,158.18,16.35
8/17/2021 0:00,150.14,448.12,6.52,28.45,20.35,35.98,6.68,0.96,5.89,2.42,27.9,2.11,5.7,64.28,0.19,150.23,16.38
8/17/2021 1:00,129.96,343.76,5.25,28.36,18.78,35.99,6.62,0.22,9.07,1.82,19.9,3.46,5.43,66.29,0.19,145.25,15.23
8/17/2021 2:00,132.79,361.67,5.22,29.33,19.42,35.98,5.78,1.23,15.71,1.42,15.56,3.51,4.57,66.31,0.25,164.52,14.4
8/17/2021 3:00,80.69,209.68,6.85,26.55,19.14,35.98,5.58,1.38,19.19,1.39,13.64,1.84,3.37,67.86,0.2,150.07,14.4
8/17/2021 4:00,80.98,263.4,11.88,27.63,24.19,35.98,5.78,1.56,33.02,2.1,14.32,3.32,4.95,70.51,0.19,154.35,14.42
8/17/2021 5:00,85.06,251.08,13.06,25.16,23.83,35.98,5.85,1.46,30.82,2.43,14.0,2.31,4.01,70.85,0.2,180.68,15.4
8/17/2021 6:00,102.8,321.79,9.86,25.24,20.92,35.3,6.42,1.29,31.33,3.13,15.82,2.27,4.4,71.69,0.36,246.26,38.67
8/17/2021 7:00,91.9,231.0,5.16,23.49,16.26,32.99,6.52,0.94,29.54,1.94,7.3,1.04,2.21,66.73,0.63,264.79,77.35
8/17/2021 8:00,69.08,162.8,7.15,22.41,17.26,32.96,5.9,0.69,0.92,1.49,4.12,0.87,1.13,61.81,0.86,264.24,210.1
8/17/2021 9:00,76.56,182.42,11.7,22.28,19.92,34.4816,2.52,0.34,16.08,1.69,4.46,0.72,0.75,57.94,0.73,265.14,378.8
8/17/2021 10:00,86.72,179.98,3.06,23.49,11.54,33.05,5.7,1.85,24.7,1.92,7.02,1.1,0.93,51.27,0.75,280.1,583.83
8/17/2021 11:00,69.51,161.26,6.04,33.97,22.3,33.03,9.43,1.78,15.85,1.52,11.14,2.28,1.56,48.02,0.59,247.64,649.02
8/17/2021 12:00,65.18,165.04,6.01,22.25,15.84,33.04,10.73,1.8,19.52,1.46,11.77,1.89,1.51,46.37,0.66,320.22,638.0
8/17/2021 13:00,62.34,165.15,6.59,47.45,29.75,33.01,11.08,1.71,19.21,1.16,11.44,1.76,1.97,44.65,0.71,316.51,580.62
8/17/2021 14:00,54.11,145.14,5.67,21.62,15.31,33.03,4.53,0.9,22.79,1.38,11.62,2.03,2.17,43.68,0.88,333.3,481.7
8/17/2021 15:00,35.09,165.92,4.89,21.83,14.62,33.04,4.25,0.83,26.1,1.01,13.98,2.43,1.98,45.0,0.73,305.62,289.05
8/17/2021 16:00,21.42,149.96,3.38,19.9,11.89,24.17,5.32,0.77,35.03,0.71,13.42,3.17,3.44,48.69,0.83,342.12,111.88
8/17/2021 17:00,29.72,160.4,5.4,20.69,14.81,20.28,5.7,1.4,28.84,0.89,19.68,3.35,4.28,50.42,0.76,344.85,44.85
8/17/2021 18:00,40.66,170.92,6.76,23.65,17.63,20.27,6.45,0.84,21.74,0.83,12.83,3.48,4.09,54.25,0.53,334.74,21.72
8/17/2021 19:00,57.47,161.09,5.61,27.76,15.52,20.29,3.18,0.24,33.14,1.14,17.28,5.09,5.47,56.4,0.49,268.58,14.02
8/17/2021 20:00,66.33,152.29,3.54,28.36,16.01,20.32,3.92,0.73,18.62,1.52,14.03,3.54,4.82,59.13,0.54,9.81,14.22
8/17/2021 21:00,61.3,158.32,6.54,31.33,21.87,20.27,7.05,0.86,4.32,1.53,13.88,2.21,3.71,62.39,0.24,29.64,14.4
8/17/2021 22:00,61.7,194.44,5.36,33.29,21.91,23.94,6.02,1.51,3.43,2.12,31.91,2.85,3.69,63.6,0.1,75.23,14.45
8/17/2021 23:00,84.77,207.85,5.78,30.7,20.67,25.29,5.9,1.42,7.35,1.54,16.04,1.68,3.52,63.96,0.14,104.5,14.4
8/18/2021 0:00,88.86,214.82,7.48,32.67,22.42,25.3,4.43,1.23,14.89,1.96,12.88,1.96,4.07,65.14,0.19,134.97,14.42
8/18/2021 1:00,62.88,225.56,4.26,32.13,20.07,25.32,4.47,1.42,6.72,1.66,14.81,2.11,3.83,66.0,0.19,149.88,14.45
8/18/2021 2:00,55.78,203.98,4.81,26.01,17.55,25.31,6.08,1.59,18.14,1.31,11.31,1.45,2.72,66.62,0.19,148.78,14.4
8/18/2021 3:00,53.49,198.65,5.26,22.29,16.02,25.25,6.62,1.92,20.86,3.3,10.57,1.62,1.71,67.0,0.18,148.74,14.4
8/18/2021 4:00,73.96,182.64,5.11,22.33,15.94,25.25,6.72,1.81,18.76,3.07,9.2,1.11,2.22,66.66,0.14,178.89,14.4
8/18/2021 5:00,82.15,192.13,5.12,23.6,16.52,25.24,6.9,1.7,10.73,2.13,8.83,1.36,1.5,68.42,0.21,184.24,14.8
8/18/2021 6:00,82.28,215.14,16.96,25.8,27.27,25.25,7.15,1.4,4.64,2.6,14.14,1.71,3.36,71.55,0.21,165.52,39.18
8/18/2021 7:00,110.9,259.88,16.4,25.98,26.94,25.25,5.55,1.25,6.85,3.27,18.77,3.74,7.12,69.75,0.34,179.37,85.5
8/18/2021 8:00,95.47,254.84,5.23,21.86,15.67,25.24,5.6,0.15,16.26,1.62,11.56,2.52,3.36,62.68,0.65,249.06,170.27
8/18/2021 9:00,68.42,239.62,7.34,21.06,16.65,25.29,4.03,0.13,23.62,1.39,6.63,1.37,1.25,56.73,0.21,225.0,256.82
8/18/2021 10:00,58.14,235.54,4.59,21.57,13.78,25.3,1.88,1.75,19.77,1.77,6.5,1.21,0.81,53.44,0.5,207.89,428.45
8/18/2021 11:00,80.12,216.76,6.46,20.7,15.06,25.3,5.35,1.54,15.84,1.37,8.57,2.35,1.89,50.17,0.5,307.39,525.7
8/18/2021 12:00,53.52,206.34,5.94,16.27,13.4,25.31,5.98,1.13,13.5,1.19,9.48,2.21,1.9,45.83,0.78,314.18,673.82
