Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),TOT-RF (mm),SR (W/mt2),VWS (m/s)
8/8/2022 0:00,11.49,23.79,5.19,3.94,8.44,6.69,8.1,0.31,29.18,10.39,7.99,0.11,0.93,28.34,0.07,2.68,156.77,0.0,153.28,-0.03
8/9/2022 0:00,11.34,21.4,4.4,4.02,8.43,6.72,8.87,0.3,36.84,6.65,5.01,0.12,1.03,27.18,0.047537414965986395,3.34,152.98,0.0,133.54,-0.05
8/10/2022 0:00,10.76,19.78,4.89,3.92,8.77,6.07,4.85,0.37,29.96,5.46,4.36,0.32,0.69,26.87,0.050222222222222224,1.6,144.87,0.0,115.37,0.0
8/11/2022 0:00,9.52,23.52,6.7,6.89,10.35,4.43,5.69,0.28,22.29,6.11,4.65,0.12,0.96,26.76,0.05326666666666667,0.78,159.1,0.0,116.79,0.03
8/12/2022 0:00,15.64,50.91,8.33,13.43,21.75,4.22,3.82,0.27,27.83,6.48,6.54,0.12,0.64,28.52,0.05708333333333333,0.52,161.64,0.0,151.37,0.03
8/13/2022 0:00,18.09,51.11,8.43,13.47,21.9,4.24,4.03,0.29,26.79,11.96,10.18,0.14,1.17,29.04,0.061111111111111116,1.89,187.82,0.0,192.31,-0.03
8/14/2022 0:00,10.63,19.46,9.09,13.57,22.66,4.29,3.25,0.26,31.92,3.52,4.68,0.11,0.24,26.78,0.065,2.92,155.56,0.0,73.86,-0.05
8/15/2022 0:00,10.23,34.99,8.21,13.43,21.64,4.21,3.77,0.25,27.03,2.28,3.78,0.11,0.24,27.58,0.07,1.57,140.16,0.0,94.28,0.01
8/16/2022 0:00,17.28,53.74,8.33,13.45,21.81,4.24,5.08,0.25,35.09,4.32,4.82,0.12,0.46,30.3,0.05774582118561711,0.5,180.34,0.0,212.71,0.03
8/17/2022 0:00,33.45,81.86,8.61,13.45,22.07,4.26,1.79,0.42,49.54,9.85,7.76,0.15,1.32,31.43,0.05944722222222223,0.99,282.08,0.0,233.89,0.05
8/18/2022 0:00,49.1,103.95,8.81,13.49,22.29,4.28,6.24,0.4,34.66,17.41,11.79,0.16,2.13,31.02,0.06129222222222223,1.31,309.12,0.0,147.63,0.06
8/19/2022 0:00,20.4925,42.2,9.02,13.56,22.57,4.28,3.75,0.33,28.9,10.82,8.0,0.12,0.59,27.3,0.06329861111111111,2.39,237.7,0.0,67.88,-0.02
8/20/2022 0:00,22.06,26.47,8.3,13.38,21.46,4.24,4.42,0.4,36.24,5.98,5.46,0.13,0.81,26.93,0.06537037037037037,2.67,149.38,0.0,108.52,-0.03
8/21/2022 0:00,23.13,51.24,8.07,13.33,21.41,4.22,3.82,0.16,43.75,3.7,4.49,0.12,0.31,28.95,0.0675,1.6,147.35,0.0,146.27,0.0
8/22/2022 0:00,24.137999999999998,57.06,8.64,11.93,20.6,5.98,6.02,0.29,40.85,9.26,7.77,0.16,1.66,29.49,0.07,0.67,177.12,0.0,146.5,0.03
8/23/2022 0:00,27.515,44.17,9.48,8.18,17.66,10.42,2.96,0.31,40.65,12.55,11.97,0.21,3.71,28.05,0.063522035301649,0.72,223.89,0.0,143.49,0.03
8/24/2022 0:00,33.276666666666664,33.24,5.27,7.58,12.61,10.08,4.08,0.16,28.44,7.38,9.38,0.14,1.37,26.9,0.06448473765432099,1.16,201.9,0.0,97.9,0.01
8/25/2022 0:00,41.275,36.6,15.41,10.45,25.21,15.79,7.03,0.22,44.14,3.41,4.53,0.11,0.38,28.95,0.06549224074074075,0.89,145.49,0.0,184.7,0.0
8/26/2022 0:00,49.1,49.6,5.12,15.12,20.16,17.18,4.28,0.14,46.95,3.69,4.35,0.11,0.32,29.88,0.06654224537037037,0.41,158.93,0.0,166.51,0.02
8/27/2022 0:00,27.04,48.81,4.33,23.33,27.67,21.64,4.46,0.13,47.74,4.45,4.76,0.11,0.44,29.36,0.06762345679012345,0.57,157.85,0.0,120.03,0.01
8/28/2022 0:00,18.86,34.58,8.045714285714286,12.845714285714283,20.76,12.187142857142858,4.85,0.13,42.73,2.4,3.54,0.11,0.18,28.98,0.06875,1.1,142.96,0.0,175.31,0.0
8/29/2022 0:00,15.37,38.74,8.26,32.02,40.26,21.82,5.91,0.24,30.25,3.36,3.57,0.12,1.26,30.36,0.07,0.8,147.87,0.0,190.38,0.0
8/30/2022 0:00,16.61,29.53,7.36,31.64,39.0,20.28,7.87,0.14,31.19,3.07,2.64,0.11,0.28,30.78,0.06663067369388637,0.37,154.91,0.0,182.3,0.02
8/31/2022 0:00,8.78,21.93,7.01,31.66,38.66,19.37,6.87,0.12,30.09,3.32,2.86,0.11,0.2,30.75,0.06714878009259259,0.44,152.97,0.0,200.72,0.0
9/1/2022 0:00,12.87,26.53,9.1,30.43,39.52,17.96,6.93,0.22,32.38,3.39,2.92,0.12,0.32,30.62,0.0676815885802469,0.56,172.63,0.0,150.89,0.0
9/2/2022 0:00,15.26,29.42,11.33,23.16,34.43,15.77,4.11,0.23,35.61,3.55,3.3,0.11,0.27,30.88,0.06822892554012346,0.51,166.81,0.0,206.26,0.0
9/3/2022 0:00,14.09,33.71,9.0,24.15,33.14,17.24,8.36,0.29,39.76,4.68,4.23,0.12,0.57,29.08,0.06879115226337448,0.55,173.09,8.2,150.28,0.0
9/4/2022 0:00,29.85,58.57,8.55,27.48,36.0,15.1,10.23,0.21,56.22,5.78,5.06,0.12,0.5,29.52,0.06937499999999999,0.57,195.91,1.4,115.57,0.02
9/5/2022 0:00,41.61,61.86,9.08,30.04,39.12,14.46,7.89,0.28,54.98,7.94,6.79,0.14,1.18,30.61,0.07,0.61,167.34,0.0,150.26,0.01
9/6/2022 0:00,43.49,76.49,13.15,33.52,46.76,19.36,6.17,0.44,43.78,17.01,13.91,0.23,1.65,28.84,0.06826516002431768,0.57,215.42,9.0,111.15,0.04
9/7/2022 0:00,36.2,63.6,9.31,30.04,39.34,20.34,5.17,0.17,36.33,11.62,8.88,0.14,1.11,30.63,0.0685375744127229,1.0,176.88,0.0,179.62,0.05
9/8/2022 0:00,18.99,41.45,11.94,26.71,38.65,23.27,5.25,0.33,37.61,10.22,8.0,0.14,1.23,30.42,0.06881533327674896,1.61,168.96,3.2,202.05,0.04
9/9/2022 0:00,29.15,53.51,10.62,24.88,35.52,24.39,4.82,0.27,48.49,12.72,10.12,0.14,1.12,29.95,0.06909876945087448,1.24,175.67,0.0,151.58,0.04
9/10/2022 0:00,18.13,41.93,10.59,22.25,32.84,24.0,4.49,0.22,31.58,9.995714285714286,8.141428571428571,0.14714285714285688,1.0514285714285716,28.61,0.0693887174211248,2.2,157.94,2.4,129.26,0.02
9/11/2022 0:00,10.39,32.23,9.05,21.65,30.69,23.6,5.5,0.18,32.95,10.881666666666666,8.793333333333333,0.15166666666666637,1.131666666666667,26.89,0.06968749999999999,2.42,154.1,7.0,83.23,0.0
9/12/2022 0:00,13.71,27.72,11.4,22.32,33.56,24.24,6.2,0.26,31.47,11.902,9.540000000000001,0.15799999999999964,1.2580000000000005,25.45,0.07,1.81,153.66,66.8,44.08,0.0
9/13/2022 0:00,26.458750000000002,34.09,9.87,22.43,32.13,25.07,6.21,0.11,28.63,12.892499999999998,10.2275,0.1624999999999996,1.2775000000000003,25.88,0.06911329351225554,1.18,140.52,37.0,96.18,-0.01
9/14/2022 0:00,20.61,36.87,12.18,23.17,34.0,23.51,6.06,0.43,29.6,11.519999999999998,9.0,0.14,1.153333333333334,26.58,99.21,0.71,134.9,0.0,125.04,0.0
9/15/2022 0:00,22.23,51.04,12.51,24.56,35.49,21.12,9.06,0.19,21.88,11.469999999999999,9.059999999999999,0.14,1.1750000000000007,28.05,98.73,0.54,163.9,0.8,82.68,0.02
9/16/2022 0:00,24.68,51.61,16.94,26.41,42.18,22.76,9.63,0.38,24.28,12.72,10.12,0.14,1.12,27.42,99.31,0.7,190.59,7.2,114.88,0.02
9/17/2022 0:00,29.19,58.87,11.48,25.76,36.16,21.53,9.07,0.26,20.7,11.62598299319728,9.268894557823128,0.14847278911564582,1.1667040816326537,27.17,99.45,0.56,170.39,10.6,77.54,0.03
9/18/2022 0:00,16.59,53.34,13.19,25.46,36.66,22.21,10.01,0.26,35.75,11.897694444444445,9.456805555555555,0.148694444444444,1.1859166666666676,28.82,99.1,0.85,174.86,0.0,148.06,0.04
9/19/2022 0:00,10.36,41.11,14.79,22.44,36.8,22.35,9.52,0.24,33.52,12.1009,9.589499999999997,0.1480999999999995,1.1967666666666676,28.06,99.45,1.91,166.16,2.8,126.5,0.0
9/20/2022 0:00,10.38,36.27,16.18,21.45,37.15,22.4,10.73,0.3,36.65,12.150625,9.601874999999998,0.14562499999999945,1.1814583333333344,27.58,99.45,2.07,158.43,1.4,84.13,0.01
9/21/2022 0:00,19.15,45.28,15.09,20.27,35.65,23.01,9.43,0.28,40.25,3.59,1.97,0.26,0.18,28.69,99.45,1.44,151.03,1.2,146.98,0.0
9/22/2022 0:00,26.42,46.81,14.26,19.87,34.39,22.05,9.08,0.29,42.99,2.36,1.56,0.94,0.24,29.2,99.16,1.2,150.78,0.0,153.28,0.0
9/23/2022 0:00,25.27,52.82,6.73,19.46,26.58,19.45,4.27,0.2,49.32,0.98,0.88,0.69,0.11,29.48,96.53,1.03,145.83,0.0,147.36,0.0
9/24/2022 0:00,25.12,55.45,17.13,25.34,42.97,14.08,3.46,0.17,38.4,3.93,5.55,0.02,0.08,29.72,88.34,1.0,147.3,0.4,154.21,-0.01
9/25/2022 0:00,21.45,47.16,16.65,25.46,42.6,13.91,4.1,0.1,36.14,4.05,4.32,0.02,0.08,29.61,88.05,0.89,155.37,0.0,153.92,0.02
9/26/2022 0:00,22.29,52.11,17.75,22.79,40.98,24.67,5.55,0.29,30.65,7.11,7.66,0.05,0.16,29.2,94.38,0.51,191.03,0.4,113.94,0.03
9/27/2022 0:00,28.34,68.74,11.54,12.0,24.05,25.38,8.46,0.32,26.59,14.21,14.85,0.05,0.28,29.44,98.94,0.39,243.81,0.0,101.38,0.04
9/28/2022 0:00,35.45,67.14,37.01,24.56,61.92,18.08,7.16,0.55,37.76285714285715,21.98,27.06,0.13,2.24,28.66,98.77,0.5,275.55,7.8,110.58,0.04
9/29/2022 0:00,59.65,92.95,6.61,8.17,14.8,13.35,7.02,0.53,37.348333333333336,28.55,46.78,1.64,3.78,29.99,92.2,0.8,241.29,0.0,179.38,0.04
9/30/2022 0:00,45.39,89.6,6.55,7.6,14.17,13.52,6.53,0.53,36.22,24.45,25.89,2.57,3.92,30.01,94.78,0.7,293.41,0.0,140.2,0.05
10/1/2022 0:00,53.39,87.95,12.29,13.83,26.07,20.02,5.43,0.37,66.32,17.71,20.02,1.68,2.93,29.37,94.29,0.85,262.8,13.8,139.3,0.04
10/2/2022 0:00,20.17,55.21,11.34,19.77,31.1,31.89,10.27,0.36,75.75,14.73,13.66,0.91,2.01,27.42,99.45,0.82,240.34,4.4,92.52,0.03
10/3/2022 0:00,15.36,39.81,10.07,19.42,29.48,30.77,11.23,0.23,67.37,13.92,11.05,0.46,1.68,27.44,99.44,1.3,179.33,14.8,102.74,0.02
10/4/2022 0:00,7.82,30.24,8.4,17.43,25.83,30.83,11.15,0.23,68.37,8.76,6.48,0.16,0.69,28.15,99.45,1.94,153.58,5.8,129.16,0.01
10/5/2022 0:00,11.38,29.62,7.39,16.94,24.35,31.72,12.02,0.15,66.89,9.88,6.76,0.17,0.68,28.0,99.44,1.58,154.13,3.4,132.52,0.02
10/6/2022 0:00,9.78,23.61,6.41,17.06,23.45,32.36,9.25,0.13,64.43,6.29,6.26,0.27,0.77,27.53,99.39,0.93,157.27,0.8,112.43,0.02
10/7/2022 0:00,11.15,34.49,6.57,17.82,24.39,33.24,10.88,0.24,63.48,13.13,10.49,0.73,1.56,28.22,99.29,0.77,178.07,4.0,129.11,0.04
10/8/2022 0:00,15.89,37.95,5.89,18.1,24.0,33.93,12.7,0.21,72.55,6.63,7.61,0.31,0.97,29.71,89.67,0.74,188.65,0.0,151.39,0.02
10/9/2022 0:00,10.75,25.33,4.51,15.65,20.16,33.01,11.28,0.15,69.19,3.03,3.94,0.09,0.34,29.19,97.05,0.67,167.32,0.0,118.12,0.02
10/10/2022 0:00,10.34,25.7,4.35,15.48,19.83,33.2,11.6,0.15,45.6,2.48,4.3,0.11,0.39,29.32,96.87,0.55,144.19,0.0,142.68,0.0
10/11/2022 0:00,10.22,27.67,4.41,15.18,19.59,33.49,12.26,0.2,20.25,3.66,4.53,0.13,0.41,28.93,99.21,1.11,163.23,0.0,144.3,-0.01
10/12/2022 0:00,10.54,25.86,4.81,16.01,20.72,33.15,9.48,0.28,21.6,6.53,7.18,0.44,0.9,27.65,97.1,0.6,192.02,37.8,151.24,0.01
10/13/2022 0:00,11.25625,44.76,7.0,13.19,20.18,37.76,6.8,0.43,33.86,16.67,16.79,1.0,2.07,28.17,93.35,0.73,198.88,14.6,157.11,0.02
10/14/2022 0:00,11.23857142857143,69.22,10.4,10.27,20.67,39.61,6.7,0.7,34.76,33.43,35.38,3.05,4.71,27.79,99.44,0.54,245.63,3.6,114.11,0.04
10/15/2022 0:00,41.98,88.09,12.42,14.39,26.84,37.45,7.84,0.77,37.09,33.5,39.06,3.99,5.92,29.1,86.61,0.67,254.6,0.0,144.77,0.04
10/16/2022 0:00,45.81,84.05,14.69,19.17,33.86,35.62,10.67,0.66,65.93,19.02,18.23,2.25,3.32,29.22,74.02,0.86,309.67,0.0,148.6,0.05
10/17/2022 0:00,56.23,102.31,18.24,26.16,44.39,34.61,13.31,0.71,63.02,13.65,14.51,2.41,3.41,28.43,76.69,0.91,314.61,0.0,148.53,0.06
10/18/2022 0:00,62.11,108.33,18.38,36.29,54.6,32.07,12.59,0.68,55.34,12.74,12.51,2.61,3.82,28.75,87.13,0.79,313.29,0.0,141.89,0.06
10/19/2022 0:00,65.59,110.13,25.0,38.82,63.83,31.98,11.14,0.82,44.73,19.11,17.2,4.76,5.75,27.71,90.04,0.56,301.09,1.8,93.47,0.06
10/20/2022 0:00,69.46,128.16,25.37,39.1,64.47,31.18,14.54,0.65,67.78,16.42,13.58,3.67,4.72,28.27,77.45,0.95,317.92,0.0,144.99,0.06
10/21/2022 0:00,72.44,130.56,23.49,39.89,63.37,28.75,14.75,0.6,74.62,11.64,10.14,5.16,5.3,28.36,77.21,1.19,329.88,0.0,143.62,0.08
10/22/2022 0:00,57.58,116.83,27.13,49.45,76.25,30.48,21.95,0.63,59.39,12.84,12.2,3.55,4.35,28.6,80.57,1.21,332.54,3.2,145.11,0.08
10/23/2022 0:00,52.41,104.42,20.72,45.94,66.56,26.1,13.34,0.29,44.16,8.0,7.21,1.92,2.82,27.11,95.89,1.09,258.98,0.0,96.89,0.05
10/24/2022 0:00,28.23,50.57,14.95,37.94,52.89,25.35,6.65,0.23,32.57,6.29,5.24,1.19,2.07,23.2,99.43,1.64,260.04,5.6,62.05,0.02
10/25/2022 0:00,27.81,55.43,14.22,39.1,53.32,25.37,6.73,0.28,40.45,3.11,2.88,0.28,0.8,25.35,93.19,0.88,223.13,0.0,157.34,0.03
10/26/2022 0:00,45.95,82.65,19.43,48.31,67.74,27.26,7.45,0.56,50.35,11.22,8.88,2.04,2.85,26.69,86.98,0.6,168.72,0.0,126.0,0.04
10/27/2022 0:00,61.91,112.43,19.84,57.55,77.8,29.16,13.61,0.76,50.37,20.74,14.99,2.61,3.76,27.47,76.77,0.53,287.35,0.0,142.17,0.05
10/28/2022 0:00,76.67,140.54,28.9,59.17,88.07,30.0,9.56,0.91,57.89,20.91,15.28,3.03,4.89,26.34,72.77,0.58,262.89,0.0,111.18,0.05
10/29/2022 0:00,71.27,142.61,30.8,67.66,98.6,30.1,19.08,0.85,42.21,17.11,14.11,3.82,6.3,25.4,69.07,0.64,295.83,0.0,140.57,0.05
10/30/2022 0:00,61.65,117.74,26.46,62.54,88.99,27.01,12.47,0.73,52.81,12.84,10.54,2.6,4.28,26.13,76.5,0.62,283.1,0.0,138.27,0.05
